CrashID,CrashAlcoh,CrashDay,CrashGrp,CrashHour,CrashLoc,CrashMonth,CrashSevr,CrashType,CrashYear,City,County,HitRun
105201106,No,Sunday,Motorist Overtaking Bicyclist,9,Non-Intersection,July,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Moore,No
105201752,No,Saturday,Bicyclist Right Turn / Merge,23,Non-Intersection,August,A: Suspected Serious Injury,Bicyclist Right Turn - Same Direction,2017,None - Rural Crash,Robeson,No
105202322,No,Friday,Motorist Right Turn / Merge,9,Non-Intersection,August,C: Possible Injury,Motorist Right Turn - Same Direction,2017,Forest City,Rutherford,No
105202930,No,Wednesday,Motorist Overtaking Bicyclist,16,Non-Intersection,August,A: Suspected Serious Injury,Motorist Overtaking - Bicyclist Swerved,2017,None - Rural Crash,Onslow,No
105203622,No,Saturday,Bicyclist Failed to Yield - Signalized Intersection,11,Intersection,August,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,2017,Rocky Mount,Edgecombe,No
105204740,No,Monday,Motorist Failed to Yield - Midblock,12,Non-Intersection,July,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Greenville,Pitt,No
105205256,No,Thursday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,August,C: Possible Injury,Bicyclist Ride Out - Midblock - Unknown,2017,Jacksonville,Onslow,No
105207741,No,Friday,Bicyclist Failed to Yield - Signalized Intersection,16,Intersection,August,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,2017,Kinston,Lenoir,No
105208319,No,Wednesday,Motorist Overtaking Bicyclist,21,Non-Intersection,August,C: Possible Injury,Motorist Overtaking - Undetected Bicyclist,2017,None - Rural Crash,Gaston,No
105208861,No,Tuesday,Motorist Overtaking Bicyclist,7,Non-Intersection,August,A: Suspected Serious Injury,Motorist Overtaking - Undetected Bicyclist,2017,None - Rural Crash,New Hanover,No
105209520,No,Wednesday,Head-On,18,Non-Intersection,August,O: No Injury,Head-On - Bicyclist,2017,Burlington,Alamance,No
105210125,No,Tuesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,19,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,Greensboro,Guilford,No
105211054,No,Thursday,Motorist Right Turn / Merge,9,Non-Intersection,July,C: Possible Injury,Motorist Right Turn - Same Direction,2017,Atlantic Beach,Carteret,No
105212446,No,Thursday,Motorist Failed to Yield - Midblock,10,Non-Intersection,September,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Greenville,Pitt,No
105212532,No,Saturday,Motorist Left Turn / Merge,9,Non-Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,Kings Mountain,Cleveland,No
105213594,No,Thursday,Motorist Overtaking Bicyclist,6,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Bicyclist Swerved,2017,Charlotte,Mecklenburg,No
105213654,No,Thursday,Motorist Left Turn / Merge,18,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,Durham,Durham,No
105213769,No,Friday,Bicyclist Failed to Yield - Midblock,7,Non-Intersection,September,O: No Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2017,Charlotte,Mecklenburg,No
105214089,No,Saturday,Bicyclist Overtaking Motorist,22,Non-Intersection,September,C: Possible Injury,Bicyclist Overtaking - Parked Vehicle,2017,Charlotte,Mecklenburg,No
105216197,No,Wednesday,Bicyclist Failed to Yield - Signalized Intersection,12,Intersection,August,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,2017,Chapel Hill,Orange,No
105216403,No,Saturday,Head-On,13,Intersection,August,C: Possible Injury,Head-On - Bicyclist,2017,Kill Devil Hills,Dare,Yes
105219143,No,Thursday,Motorist Overtaking Bicyclist,19,Intersection-Related,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,Chapel Hill,Orange,Yes
105219567,No,Monday,Motorist Overtaking Bicyclist,14,Intersection,August,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,Siler City,Chatham,Yes
105220900,No,Friday,Motorist Right Turn / Merge,16,Intersection,September,C: Possible Injury,Motorist Right Turn - Same Direction,2017,Greensboro,Guilford,Yes
105221225,No,Thursday,Bicyclist Left Turn / Merge,18,Intersection-Related,September,C: Possible Injury,Bicyclist Left Turn - Same Direction,2017,Durham,Durham,No
105222946,No,Wednesday,Bicyclist Right Turn / Merge,17,Non-Intersection,September,C: Possible Injury,Bicyclist Right Turn - Same Direction,2017,Greensboro,Guilford,No
105223487,No,Monday,Non-Roadway,12,Non-Roadway,August,O: No Injury,Non-Roadway,2017,Carrboro,Orange,No
105224089,Yes,Saturday,Bicyclist Overtaking Motorist,17,Intersection,September,O: No Injury,Bicyclist Overtaking - Other / Unknown,2017,Carolina Beach,New Hanover,No
105224494,No,Tuesday,Motorist Failed to Yield - Signalized Intersection,6,Intersection,September,C: Possible Injury,Motorist Drive Out - Right Turn on Red,2017,Charlotte,Mecklenburg,No
105227280,No,Tuesday,Motorist Overtaking Bicyclist,5,Intersection-Related,August,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,Charlotte,Mecklenburg,No
105228018,No,Monday,Motorist Left Turn / Merge,18,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,None - Rural Crash,Mecklenburg,No
105228205,No,Thursday,Non-Roadway,18,Non-Roadway,September,C: Possible Injury,Non-Roadway,2017,Boone,Watauga,No
105228335,No,Friday,Motorist Failed to Yield - Sign-Controlled Intersection,17,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2017,Greensboro,Guilford,No
105228537,No,Sunday,Motorist Failed to Yield - Signalized Intersection,17,Intersection,September,C: Possible Injury,Motorist Drive Out - Signalized Intersection,2017,Charlotte,Mecklenburg,No
105228743,No,Friday,Crossing Paths - Other Circumstances,15,Intersection,September,C: Possible Injury,Sign-Controlled Intersection - Other / Unknown,2017,Greenville,Pitt,No
105228860,No,Monday,Bicyclist Overtaking Motorist,15,Intersection,September,C: Possible Injury,Bicyclist Overtaking - Other / Unknown,2017,Tarboro,Edgecombe,No
105229074,No,Sunday,Bicyclist Right Turn / Merge,12,Non-Intersection,September,A: Suspected Serious Injury,Bicyclist Right Turn - Same Direction,2017,None - Rural Crash,Wake,No
105230587,No,Saturday,Motorist Right Turn / Merge,16,Intersection-Related,September,C: Possible Injury,Motorist Right Turn - Opposite Direction,2017,Greenville,Pitt,No
105231703,No,Monday,Crossing Paths - Other Circumstances,12,Non-Intersection,September,C: Possible Injury,Crossing Paths - Midblock - Other / Unknown,2017,Washington,Beaufort,No
105232415,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,20,Intersection,September,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2017,Cary,Wake,No
105232441,No,Friday,Motorist Right Turn / Merge,12,Non-Intersection,August,C: Possible Injury,Motorist Right Turn - Same Direction,2017,None - Rural Crash,Rockingham,No
105232544,No,Monday,Motorist Failed to Yield - Midblock,10,Non-Intersection,September,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Rockingham,Richmond,No
105232626,No,Saturday,Motorist Left Turn / Merge,20,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,Asheville,Buncombe,No
105233023,No,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,10,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,China Grove,Rowan,No
105233251,No,Friday,Crossing Paths - Other Circumstances,12,Intersection,August,O: No Injury,Crossing Paths - Intersection - Other / Unknown,2017,Wilmington,New Hanover,Yes
105233298,No,Tuesday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,A: Suspected Serious Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,Monroe,Union,No
105234141,No,Wednesday,Motorist Left Turn / Merge,18,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,Wilmington,New Hanover,No
105234410,No,Tuesday,Motorist Overtaking Bicyclist,19,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Cumberland,No
105234923,No,Friday,Motorist Failed to Yield - Midblock,12,Non-Intersection,September,O: No Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Morehead City,Carteret,No
105235515,No,Saturday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,C: Possible Injury,Bicyclist Ride Out - Sign-Controlled Intersection,2017,Rocky Mount,Nash,No
105235788,No,Thursday,Bicyclist Failed to Yield - Sign-Controlled Intersection,16,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,Winston-Salem,Forsyth,No
105235926,No,Thursday,Motorist Overtaking Bicyclist,8,Non-Intersection,August,K: Killed,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Harnett,No
105236079,No,Monday,Crossing Paths - Other Circumstances,15,Intersection,September,O: No Injury,Crossing Paths - Intersection - Other / Unknown,2017,Elizabeth City,Pasquotank,No
105236462,No,Sunday,Bicyclist Failed to Yield - Sign-Controlled Intersection,19,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,Apex,Wake,No
105236619,No,Monday,Motorist Overtaking Bicyclist,11,Intersection,October,O: No Injury,Motorist Overtaking - Other / Unknown,2017,Durham,Durham,Yes
105237673,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,9,Intersection,October,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2017,Rocky Mount,Nash,No
105238339,No,Tuesday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,September,C: Possible Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2017,Wilmington,New Hanover,No
105239416,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,17,Intersection,September,O: No Injury,Motorist Drive Out - Sign-Controlled Intersection,2017,Charlotte,Mecklenburg,Yes
105239555,No,Thursday,Bicyclist Failed to Yield - Midblock,17,Non-Intersection,October,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2017,Greensboro,Guilford,No
105239954,No,Sunday,Motorist Left Turn / Merge,22,Intersection,September,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,Fuquay-Varina,Wake,No
105240326,No,Sunday,Motorist Failed to Yield - Sign-Controlled Intersection,13,Intersection-Related,October,C: Possible Injury,Motorist Drive Out - Sign-Controlled Intersection,2017,Charlotte,Mecklenburg,No
105240422,No,Tuesday,Bicyclist Failed to Yield - Midblock,15,Non-Intersection,October,C: Possible Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2017,Winston-Salem,Forsyth,No
105240521,No,Monday,Bicyclist Failed to Yield - Signalized Intersection,18,Intersection,September,C: Possible Injury,Bicyclist Ride Through - Signalized Intersection,2017,Greensboro,Guilford,No
105241258,No,Friday,Crossing Paths - Other Circumstances,12,Intersection,September,C: Possible Injury,Signalized Intersection - Other / Unknown,2017,Charlotte,Mecklenburg,No
105241786,No,Saturday,Bicyclist Failed to Yield - Midblock,19,Non-Intersection,September,B: Suspected Minor Injury,Bicyclist Ride Out - Other Midblock,2017,Raleigh,Wake,Yes
105242063,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,14,Intersection,October,C: Possible Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,Cherryville,Gaston,No
105245296,Yes,Friday,Motorist Overtaking Bicyclist,21,Non-Intersection,September,A: Suspected Serious Injury,Motorist Overtaking - Bicyclist Swerved,2017,Charlotte,Mecklenburg,Yes
105246260,No,Monday,Bicyclist Failed to Yield - Signalized Intersection,19,Intersection,October,C: Possible Injury,Bicyclist Failed to Clear - Trapped,2017,Greensboro,Guilford,No
105246907,No,Friday,Motorist Overtaking Bicyclist,7,Non-Intersection,August,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2017,Mint Hill,Mecklenburg,Yes
105247690,No,Friday,Non-Roadway,23,Non-Roadway,October,C: Possible Injury,Non-Roadway,2017,Greenville,Pitt,No
105247713,No,Tuesday,Non-Roadway,17,Non-Roadway,September,O: No Injury,Non-Roadway,2017,Eden,Rockingham,No
105247966,No,Saturday,Crossing Paths - Other Circumstances,14,Non-Intersection,September,C: Possible Injury,Crossing Paths - Midblock - Other / Unknown,2017,High Point,Guilford,No
105248234,No,Saturday,Motorist Overtaking Bicyclist,16,Non-Intersection,September,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Jackson,Yes
105248240,No,Wednesday,Motorist Overtaking Bicyclist,17,Intersection,October,A: Suspected Serious Injury,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Henderson,No
105248374,No,Monday,Bicyclist Failed to Yield - Sign-Controlled Intersection,9,Intersection,October,O: No Injury,Bicyclist Ride Through - Sign-Controlled Intersection,2017,None - Rural Crash,Robeson,No
105249192,No,Monday,Bicyclist Right Turn / Merge,19,Intersection,October,K: Killed,Bicyclist Right Turn - Opposite Direction,2017,Forest City,Rutherford,No
105249215,No,Monday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,October,C: Possible Injury,Bicyclist Ride Out - Commercial Driveway / Alley,2017,None - Rural Crash,Wayne,No
105249343,No,Friday,Motorist Overtaking Bicyclist,18,Non-Intersection,October,O: No Injury,Motorist Overtaking - Other / Unknown,2017,Raleigh,Wake,No
105249524,Yes,Sunday,Non-Roadway,12,Non-Roadway,September,O: No Injury,Non-Roadway,2017,Newport,Carteret,No
105249527,No,Saturday,Motorist Overtaking Bicyclist,7,Non-Intersection,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Moore,No
105250822,No,Monday,Non-Roadway,10,Non-Roadway,October,O: No Injury,Non-Roadway,2017,None - Rural Crash,Brunswick,No
105251610,No,Friday,Motorist Overtaking Bicyclist,15,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,Brevard,Transylvania,No
105253873,Yes,Saturday,Motorist Failed to Yield - Midblock,19,Non-Intersection,October,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Charlotte,Mecklenburg,No
105254125,No,Saturday,Bicyclist Failed to Yield - Midblock,18,Non-Intersection,October,C: Possible Injury,Bicyclist Ride Out - Other Midblock,2017,Kannapolis,Cabarrus,No
105255107,No,Tuesday,Motorist Right Turn / Merge,17,Intersection,October,C: Possible Injury,Motorist Right Turn - Same Direction,2017,Greensboro,Guilford,No
105255510,No,Tuesday,Motorist Overtaking Bicyclist,11,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Undetected Bicyclist,2017,None - Rural Crash,Rowan,No
105256179,No,Wednesday,Motorist Overtaking Bicyclist,19,Non-Intersection,October,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,None - Rural Crash,Rowan,Yes
105256412,No,Tuesday,Motorist Overtaking Bicyclist,15,Intersection-Related,September,C: Possible Injury,Motorist Overtaking - Other / Unknown,2017,Wilmington,New Hanover,No
105256420,No,Saturday,Motorist Left Turn / Merge,18,Intersection,October,A: Suspected Serious Injury,Motorist Left Turn - Opposite Direction,2017,Chapel Hill,Orange,No
105256457,No,Tuesday,Crossing Paths - Other Circumstances,10,Intersection,September,C: Possible Injury,Signalized Intersection - Other / Unknown,2017,Greensboro,Guilford,No
105257792,No,Sunday,Motorist Failed to Yield - Midblock,10,Non-Intersection,October,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Washington,Beaufort,No
105257864,Yes,Sunday,Other / Unknown - Insufficient Details,20,Non-Intersection,September,A: Suspected Serious Injury,Unknown Approach Paths,2017,Concord,Cabarrus,No
105257926,No,Wednesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,October,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Pineville,Mecklenburg,No
105258463,No,Wednesday,Motorist Failed to Yield - Midblock,15,Non-Intersection,October,C: Possible Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,None - Rural Crash,New Hanover,No
105258983,No,Monday,Motorist Failed to Yield - Midblock,13,Non-Intersection,October,O: No Injury,Motorist Drive Out - Commercial Driveway / Alley,2017,Smithfield,Johnston,No
105258996,No,Thursday,Motorist Left Turn / Merge,15,Non-Intersection,October,C: Possible Injury,Motorist Left Turn - Opposite Direction,2017,Statesville,Iredell,No
105259540,No,Tuesday,Bicyclist Failed to Yield - Midblock,16,Non-Intersection,October,C: Possible Injury,Multiple Threat - Midblock,2017,Charlotte,Mecklenburg,No
105259981,No,Monday,Loss of Control / Turning Error,17,Intersection,October,C: Possible Injury,Bicyclist Lost Control - Mechanical Problems,2017,Hickory,Catawba,No
105260232,No,Tuesday,Motorist Failed to Yield - Sign-Controlled Intersection,9,Intersection,October,O: No Injury,Motorist Drive Out - Sign-Controlled Intersection,2017,Raleigh,Wake,No
105261989,No,Sunday,Bicyclist Failed to Yield - Signalized Intersection,14,Intersection,October,O: No Injury,Bicyclist Ride Through - Signalized Intersection,2017,Matthews,Mecklenburg,Yes
