CrashID,BikeAge,BikeAgeGrp,BikeAlcDrg,BikeAlcFlg,BikeDir,BikeInjury,BikePos,BikeRace,BikeSex,DrvrAge,DrvrAgeGrp,DrvrAlcDrg,DrvrAlcFlg,DrvrInjury,DrvrRace,DrvrSex,DrvrVehTyp
104530771,23,20-24,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Male,24,20-24,No,No,O: No Injury,White,Male,Passenger Car
104530979,24,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,79,70+,No,No,O: No Injury,Black,Female,Passenger Car
104531006,59,50-59,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104531404,34,30-39,No,No,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Female,46,40-49,No,No,O: No Injury,White,Female,Passenger Car
104532090,52,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,60,60-69,No,No,O: No Injury,White,Female,Sport Utility
104532957,43,40-49,No,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,18,0-19,No,No,O: No Injury,White,Male,Pickup
104534053,54,50-59,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,42,40-49,No,No,O: No Injury,White,Female,Passenger Car
104534692,31,30-39,No,No,Not Applicable,O: No Injury,Unknown,White,Male,83,70+,No,No,O: No Injury,White,Male,Passenger Car
104534906,36,30-39,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,59,50-59,No,No,O: No Injury,White,Female,Passenger Car
104535467,61,60-69,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,65,60-69,No,No,O: No Injury,White,Male,Passenger Car
104535579,19,16-19,No,No,Facing Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Female,27,25-29,No,No,O: No Injury,Hispanic,Male,Passenger Car
104535590,72,70+,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,77,70+,No,No,O: No Injury,White,Male,Passenger Car
104535630,68,60-69,No,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104536028,62,60-69,No,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Female,67,60-69,No,No,O: No Injury,Black,Female,Sport Utility
104536056,47,40-49,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,58,50-59,No,No,O: No Injury,White,Female,Passenger Car
104536099,24,20-24,No,No,Facing Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Female,24,20-24,No,No,O: No Injury,White,Male,Sport Utility
104539181,50,50-59,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,Black,Male,56,50-59,No,No,O: No Injury,White,Female,Passenger Car
104539975,32,30-39,No,No,With Traffic,A: Suspected Serious Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,23,20-24,No,No,O: No Injury,Black,Male,Passenger Car
104540279,18,16-19,No,No,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Male,33,30-39,No,No,O: No Injury,Hispanic,Male,Sport Utility
104541217,41,40-49,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,69,60-69,No,No,O: No Injury,White,Male,Passenger Car
104542475,24,20-24,No,No,Not Applicable,C: Possible Injury,Driveway / Alley,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Sport Utility
104542880,19,16-19,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,19,0-19,No,No,O: No Injury,White,Female,Sport Utility
104543142,8,06-Oct,No,No,Not Applicable,C: Possible Injury,Non-Roadway,Black,Male,18,0-19,No,No,O: No Injury,Hispanic,Male,Passenger Car
104544794,33,30-39,No,No,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Female,29,25-29,No,No,O: No Injury,Black,Male,Passenger Car
104547168,49,40-49,No,No,Not Applicable,C: Possible Injury,Non-Roadway,Black,Male,79,70+,No,No,O: No Injury,White,Female,Passenger Car
104547395,29,25-29,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Asian,Male,21,20-24,No,No,O: No Injury,Hispanic,Male,Passenger Car
104547847,33,30-39,No,No,With Traffic,K: Killed,Travel Lane,White,Male,39,30-39,No,No,O: No Injury,White,Male,Pickup
104548529,999,Unknown,Missing,Missing,Not Applicable,O: No Injury,Non-Roadway,Unknown/Missing,Male,24,20-24,No,No,O: No Injury,White,Female,Sport Utility
104549768,41,40-49,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104550311,15,15-Nov,Unknown,Unknown,With Traffic,C: Possible Injury,Travel Lane,Black,Male,29,25-29,Unknown,Unknown,O: No Injury,Black,Male,Passenger Car
104550596,54,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,60,60-69,No,No,O: No Injury,White,Female,Van
104550667,14,15-Nov,No,No,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,Hispanic,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104553073,56,50-59,No,No,With Traffic,K: Killed,Travel Lane,White,Male,16,0-19,No,No,O: No Injury,White,Male,Van
104554882,50,50-59,"Yes-Alcohol, impairment suspected",Yes,With Traffic,C: Possible Injury,Travel Lane,White,Male,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Sport Utility
104555195,28,25-29,No,No,Not Applicable,C: Possible Injury,Driveway / Alley,Black,Male,24,20-24,No,No,O: No Injury,Black,Female,Passenger Car
104555650,8,06-Oct,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,58,50-59,No,No,O: No Injury,Black,Female,Passenger Car
104556707,27,25-29,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Female,56,50-59,No,No,O: No Injury,White,Female,Passenger Car
104556734,21,20-24,"Yes-Alcohol, impairment suspected",Yes,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,38,30-39,No,No,O: No Injury,White,Female,Van
104556758,16,16-19,No,No,Not Applicable,C: Possible Injury,Non-Roadway,White,Male,48,40-49,No,No,O: No Injury,Black,Female,Passenger Car
104557065,37,30-39,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,42,40-49,No,No,O: No Injury,Black,Female,Passenger Car
104557205,19,16-19,"Yes-Alcohol, impairment suspected",Yes,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,60,60-69,No,No,O: No Injury,White,Male,Sport Utility
104557398,16,16-19,No,No,Unknown,C: Possible Injury,Travel Lane,Black,Male,21,20-24,No,No,O: No Injury,Black,Male,Passenger Car
104557476,56,50-59,No,No,With Traffic,A: Suspected Serious Injury,Bike Lane / Paved Shoulder,Black,Male,62,60-69,No,No,O: No Injury,White,Male,Pickup
104558859,18,16-19,No,No,Not Applicable,O: No Injury,Driveway / Alley,Black,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104559174,14,15-Nov,No,No,With Traffic,C: Possible Injury,Unknown,Black,Male,54,50-59,No,No,O: No Injury,Black,Male,Van
104560082,55,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,27,25-29,No,No,O: No Injury,Black,Female,Passenger Car
104560195,35,30-39,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,55,50-59,No,No,O: No Injury,White,Male,Pickup
104561374,21,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Van
104561482,17,16-19,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,49,40-49,No,No,O: No Injury,White,Male,Moped
104561717,20,20-24,No,No,With Traffic,O: No Injury,Travel Lane,Black,Male,32,30-39,No,No,O: No Injury,White,Female,Passenger Car
104564505,20,20-24,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,77,70+,No,No,O: No Injury,White,Female,Van
104564506,30,30-39,No,No,With Traffic,C: Possible Injury,Unknown,Black,Male,52,50-59,No,No,O: No Injury,White,Male,Pickup
104565217,38,30-39,No,No,With Traffic,C: Possible Injury,Unknown,Black,Male,75,70+,No,No,O: No Injury,White,Male,Passenger Car
104565452,41,40-49,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,26,25-29,No,No,O: No Injury,White,Female,Sport Utility
104567038,17,16-19,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,42,40-49,No,No,O: No Injury,White,Male,Van
104568355,22,20-24,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,49,40-49,No,No,O: No Injury,Black,Female,Passenger Car
104568863,18,16-19,No,No,Not Applicable,O: No Injury,Non-Roadway,White,Male,19,0-19,No,No,O: No Injury,White,Female,Passenger Car
104572541,51,50-59,No,No,Facing Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,Black,Male,59,50-59,No,No,O: No Injury,White,Female,Passenger Car
104573520,26,25-29,"Yes-Alcohol, impairment detected",Yes,Unknown,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104573672,63,60-69,"Yes-Alcohol, impairment suspected",Yes,Unknown,Unknown Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104573924,999,Unknown,No,No,Not Applicable,Unknown Injury,Sidewalk / Crosswalk / Driveway Crossing,Unknown/Missing,Unknown,57,50-59,No,No,O: No Injury,Black,Female,Passenger Car
104574827,24,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,25,25-29,No,No,O: No Injury,Black,Male,Passenger Car
104574959,50,50-59,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,66,60-69,No,No,O: No Injury,White,Male,Pickup
104575164,12,15-Nov,No,No,Not Applicable,A: Suspected Serious Injury,Travel Lane,Black,Male,68,60-69,No,No,O: No Injury,White,Male,Single Unit Truck (3 Or More Axles)
104576484,20,20-24,No,No,Unknown,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,52,50-59,No,No,O: No Injury,Asian,Female,Passenger Car
104576498,16,16-19,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,22,20-24,No,No,O: No Injury,White,Male,Passenger Car
104578479,55,50-59,"Yes-Alcohol, impairment suspected",Yes,With Traffic,K: Killed,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104578818,57,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,64,60-69,No,No,O: No Injury,White,Female,Passenger Car
104578819,25,25-29,No,No,With Traffic,O: No Injury,Travel Lane,Native American,Male,72,70+,No,No,O: No Injury,Black,Female,Passenger Car
104579409,36,30-39,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,29,25-29,No,No,O: No Injury,Hispanic,Male,Sport Utility
104579461,33,30-39,Unknown,Unknown,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Male,32,30-39,No,No,O: No Injury,Black,Female,Passenger Car
104579637,35,30-39,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,51,50-59,No,No,O: No Injury,White,Male,Pickup
104580446,32,30-39,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Male,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Unknown
104581342,78,70+,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,25,25-29,No,No,O: No Injury,White,Male,Passenger Car
104582279,69,60-69,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,79,70+,No,No,O: No Injury,Black,Male,Passenger Car
104582900,51,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,27,25-29,No,No,O: No Injury,White,Female,Sport Utility
104586126,54,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,49,40-49,No,No,O: No Injury,Black,Male,Pickup
104586640,10,06-Oct,No,No,Unknown,C: Possible Injury,Travel Lane,Black,Female,22,20-24,No,No,O: No Injury,White,Male,Pickup
104587554,18,16-19,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Male,31,30-39,No,No,C: Possible Injury,Black,Male,Passenger Car
104587836,55,50-59,No,No,With Traffic,O: No Injury,Unknown,Black,Male,55,50-59,No,No,O: No Injury,Black,Male,Pickup
104588282,12,15-Nov,Unknown,Unknown,Facing Traffic,K: Killed,Multi-use Path,White,Female,62,60-69,No,No,O: No Injury,White,Female,Sport Utility
104589395,31,30-39,Missing,Missing,With Traffic,O: No Injury,Bike Lane / Paved Shoulder,White,Male,999,Unknown,No,No,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104589598,26,25-29,Unknown,Unknown,With Traffic,Unknown Injury,Travel Lane,Unknown/Missing,Unknown,21,20-24,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104589636,57,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,64,60-69,No,No,O: No Injury,White,Female,Sport Utility
104590067,58,50-59,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,32,30-39,No,No,O: No Injury,Black,Female,Passenger Car
104590157,55,50-59,No,No,With Traffic,K: Killed,Travel Lane,Native American,Male,66,60-69,No,No,O: No Injury,Native American,Male,Pickup
104590738,29,25-29,"Yes-Alcohol, impairment suspected",Yes,With Traffic,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104591635,57,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,34,30-39,No,No,O: No Injury,White,Female,Passenger Car
104592499,20,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,45,40-49,No,No,O: No Injury,White,Male,Sport Utility
104593736,70,70+,No,No,With Traffic,C: Possible Injury,Bike Lane / Paved Shoulder,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104597195,28,25-29,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,62,60-69,No,No,O: No Injury,White,Female,Sport Utility
104599183,61,60-69,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,71,70+,No,No,O: No Injury,White,Female,Passenger Car
104600492,59,50-59,No,No,With Traffic,Unknown Injury,Travel Lane,Black,Male,39,30-39,No,No,O: No Injury,Black,Female,Passenger Car
104601166,60,60-69,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Pickup
104601361,49,40-49,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,55,50-59,No,No,O: No Injury,Other,Male,Sport Utility
104602558,8,06-Oct,No,No,With Traffic,O: No Injury,Travel Lane,Black,Female,60,60-69,No,No,O: No Injury,White,Male,Passenger Car
104603649,63,60-69,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,43,40-49,No,No,O: No Injury,White,Female,Pickup
104604708,61,60-69,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Sport Utility
104605268,21,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,36,30-39,No,No,O: No Injury,Black,Male,Passenger Car
104605381,14,15-Nov,No,No,With Traffic,A: Suspected Serious Injury,Travel Lane,White,Female,29,25-29,No,No,O: No Injury,White,Male,Tractor/Semi-Trailer
104605567,60,60-69,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104605709,17,16-19,No,No,Not Applicable,C: Possible Injury,Unknown,White,Female,53,50-59,No,No,O: No Injury,White,Female,Passenger Car
104605796,62,60-69,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Female,26,25-29,No,No,O: No Injury,White,Male,Sport Utility
104605863,37,30-39,No,No,With Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,41,40-49,Unknown,Unknown,Unknown Injury,White,Male,Passenger Car
104605905,999,Unknown,Missing,Missing,With Traffic,Unknown Injury,Sidewalk / Crosswalk / Driveway Crossing,Unknown/Missing,Unknown,999,Unknown,Unknown,Unknown,Unknown Injury,Unknown/Missing,Unknown,Passenger Car
104606047,23,20-24,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Black,Male,26,25-29,No,No,O: No Injury,White,Female,Passenger Car
104607002,46,40-49,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,18,0-19,No,No,O: No Injury,White,Female,Passenger Car
104607154,54,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,29,25-29,No,No,O: No Injury,Native American,Female,Passenger Car
104608251,46,40-49,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,24,20-24,No,No,O: No Injury,Black,Female,Passenger Car
104610086,25,25-29,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,79,70+,No,No,O: No Injury,White,Male,Sport Utility
104610427,29,25-29,No,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104610817,21,20-24,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,72,70+,No,No,O: No Injury,White,Male,Passenger Car
104611800,18,16-19,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Female,34,30-39,No,No,O: No Injury,Black,Female,Passenger Car
104611850,43,40-49,No,No,With Traffic,O: No Injury,Travel Lane,White,Male,58,50-59,No,No,O: No Injury,White,Male,Sport Utility
104611870,19,16-19,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Sport Utility
104611876,55,50-59,Unknown,Unknown,With Traffic,K: Killed,Travel Lane,Black,Male,20,20-24,No,No,O: No Injury,White,Male,Sport Utility
104612395,46,40-49,No,No,With Traffic,O: No Injury,Unknown,White,Male,999,Unknown,Missing,Missing,Unknown Injury,Unknown/Missing,Unknown,Unknown
104612689,53,50-59,No,No,With Traffic,C: Possible Injury,Travel Lane,White,Male,30,30-39,No,No,O: No Injury,White,Female,Passenger Car
104612720,23,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,Black,Female,37,30-39,No,No,O: No Injury,Black,Female,Passenger Car
104613354,31,30-39,No,No,Not Applicable,C: Possible Injury,Non-Roadway,White,Female,63,60-69,No,No,O: No Injury,White,Male,Pickup
104614516,53,50-59,No,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,28,25-29,No,No,O: No Injury,Hispanic,Female,Passenger Car
104614765,39,30-39,No,No,Facing Traffic,C: Possible Injury,Travel Lane,Black,Male,16,0-19,No,No,O: No Injury,White,Female,Sport Utility
104615272,999,Unknown,Missing,Missing,Not Applicable,Unknown Injury,Non-Roadway,Unknown/Missing,Unknown,45,40-49,No,No,O: No Injury,White,Male,Passenger Car
104615286,40,40-49,No,No,Facing Traffic,C: Possible Injury,Sidewalk / Crosswalk / Driveway Crossing,Hispanic,Male,35,30-39,No,No,O: No Injury,Black,Female,Passenger Car
104615747,23,20-24,No,No,With Traffic,C: Possible Injury,Travel Lane,Hispanic,Male,60,60-69,No,No,O: No Injury,Black,Female,Passenger Car
104616468,51,50-59,No,No,With Traffic,C: Possible Injury,Other,Black,Male,37,30-39,No,No,O: No Injury,Black,Female,Sport Utility
104618162,36,30-39,No,No,With Traffic,C: Possible Injury,Travel Lane,Hispanic,Male,34,30-39,No,No,O: No Injury,White,Male,Pickup
104618589,22,20-24,No,No,Facing Traffic,O: No Injury,Sidewalk / Crosswalk / Driveway Crossing,White,Male,19,0-19,No,No,O: No Injury,Black,Male,Pickup
104618947,20,20-24,No,No,Not Applicable,C: Possible Injury,Driveway / Alley,White,Female,26,25-29,No,No,O: No Injury,White,Female,Passenger Car
